workorder_no,user_status,work_centre,notification_no,work_request,system_status,created_by,maintenance_type,maint_plan,functional_location,oper_activity,oper_shorttext,loc_code,created_on,dt_created,quantity,plan_start,plan_end,filename,start_date,end_date,form_template,responses
4000598492,,RSDM,12273839.0,,,,YCM1,805,RSV026-CAR24-BOG-07,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598500,,RSDM,12273788.0,,,,YCM1,805,RSV025-CAR17,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598501,,RSDM,12273744.0,,,,YCM1,805,RSV022-CAR05,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598502,,RSDM,12273755.0,,,,YCM1,805,RSV029-CAR36,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598505,,RSDM,12273869.0,,,,YCM1,805,RSV030-CAR40-BOG-07,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598506,,RSDM,12273870.0,,,,YCM1,805,RSV030-CAR40-LVS,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598507,,RSDM,12273871.0,,,,YCM1,805,RSV026-CAR24-PPS-CC6,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598508,,RSDM,12273872.0,,,,YCM1,805,RSV026-CAR23-PPS-CC4,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598509,,RSDM,12273779.0,,,,YCM1,805,RSV029-CAR33,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598519,,RSDM,12273883.0,,,,YCM1,805,RSV026-CAR24,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598520,,RSDM,12273891.0,,,,YCM1,805,RSV021-CAR04-APS,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598521,,RSDM,12273887.0,,,,YCM1,805,RSV021-CAR04-HVA,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598522,,RSDM,12273893.0,,,,YCM1,805,RSV021-CAR04,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598523,,RSDM,12273896.0,,,,YCM1,805,RSV027-CAR28,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598524,,RSDM,12273895.0,,,,YCM1,805,RSV027-CAR28,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598525,,RSDM,12273885.0,,,,YCM1,805,RSV021,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598535,,RSDM,12273935.0,,,,YCM1,805,RSV028-CAR32,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598536,,RSDM,12273958.0,,,,YCM1,805,RSV028,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598537,,RSDM,12273924.0,,,,YCM1,805,RSV030-CAR37-DRS-3,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598538,,RSDM,12273925.0,,,,YCM1,805,RSV030-CAR40-VMS,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000598539,,RSDM,12273894.0,,,,YCM1,805,RSV030-CAR37-VMS,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000599012,,RSDM,12274598.0,,,,YCM1,805,RSV029-CAR34-BOG-03,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000599017,,RSDM,12274592.0,,,,YCM1,805,RSV029-CAR36-HVA,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000599025,,RSDM,12274501.0,,,,YCM1,805,RSV022,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000599026,,RSDM,12274504.0,,,,YCM1,805,RSV022,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000599027,,RSDM,12274499.0,,,,YCM1,805,RSV026,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000599028,,RSDM,12274180.0,,,,YCM1,805,RSV026-CAR24,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000599029,,RSDM,12274612.0,,,,YCM1,805,RSV026-CAR24,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000599030,,RSDM,12274056.0,,,,YCM1,805,RSV028-CAR32-PRS-TI6,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000599031,,RSDM,12274570.0,,,,YCM1,805,RSV026-CAR21-EAR,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000599032,,RSDM,12274049.0,,,,YCM1,805,RSV028-CAR30-PRS-TI3,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000599033,,RSDM,12274611.0,,,,YCM1,805,RSV029-CAR36-PRS-TI6,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000599034,,RSDM,12274596.0,,,,YCM1,805,RSV027,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000599035,,RSDM,12274613.0,,,,YCM1,805,RSV030-CAR37-APS,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000599036,,RSDM,12274624.0,,,,YCM1,805,RSV030-CAR37-DRS,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
