system|sub_system|sub_sub_system|root_cause|department
RADIO QS4|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J6|System mulfunction|WS20
RADIO QS4|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J6|No connection|WS20
RADIO QS4|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J6|Voice intermittent|WS20
RADIO QS5|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J414|System intermittent|WS20
RADIO QS5|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J414|Charger broken|WS20
RADIO QS5|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J414|Button radio broken|WS20
RADIO QS5|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J414|Battery issue|WS20
RADIO QS5|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J414|Charger port problem|WS20
RADIO QS5|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J414|Connection Intermittent|WS20
RADIO QS5|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J414|No power|WS20
RADIO QS5|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J414|Cable loose|WS20
RADIO QS5|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J414|No voice|WS20
RADIO QS5|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J414|System mulfunction|WS20
RADIO QS5|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J414|No connection|WS20
RADIO QS5|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J414|Voice intermittent|WS20
RADIO QS6|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J7|System intermittent|WS20
RADIO QS6|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J7|Charger broken|WS20
RADIO QS6|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J7|Button radio broken|WS20
RADIO QS6|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J7|Battery issue|WS20
RADIO QS6|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J7|Charger port problem|WS20
RADIO QS6|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J7|Connection Intermittent|WS20
RADIO QS6|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J7|No power|WS20
RADIO QS6|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J7|Cable loose|WS20
RADIO QS6|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J7|No voice|WS20
RADIO QS6|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J7|System mulfunction|WS20
RADIO QS6|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J7|No connection|WS20
RADIO QS6|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J7|Voice intermittent|WS20
RADIO QS7|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J8|System intermittent|WS20
RADIO QS7|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J8|Charger broken|WS20
RADIO QS7|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J8|Button radio broken|WS20
RADIO QS7|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J8|Battery issue|WS20
RADIO QS7|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J8|Charger port problem|WS20
RADIO QS7|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J8|Connection Intermittent|WS20
RADIO QS7|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J8|No power|WS20
RADIO QS7|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J8|Cable loose|WS20
RADIO QS7|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J8|No voice|WS20
RADIO QS7|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J8|System mulfunction|WS20
RADIO QS7|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J8|No connection|WS20
RADIO QS7|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J8|Voice intermittent|WS20
RADIO QS8|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J9|System intermittent|WS20
RADIO QS8|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J9|Charger broken|WS20
RADIO QS8|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J9|Button radio broken|WS20
RADIO QS8|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J9|Battery issue|WS20
RADIO QS8|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J9|Charger port problem|WS20
RADIO QS8|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J9|Connection Intermittent|WS20
RADIO QS8|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J9|No power|WS20
RADIO QS8|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J9|Cable loose|WS20
RADIO QS8|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J9|No voice|WS20
RADIO QS8|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J9|System mulfunction|WS20
RADIO QS8|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J9|No connection|WS20
RADIO QS8|RSU - REMOTE SITE UNIT/SIMULCAST MODULE (T805-24)|T805-26 RSU J9|Voice intermittent|WS20
RADIO QS9|NOTCH DUPLEXER MODULE|N Duplexfilter|System intermittent|WS20
RADIO QS9|NOTCH DUPLEXER MODULE|N Duplexfilter|Charger broken|WS20
RADIO QS9|NOTCH DUPLEXER MODULE|N Duplexfilter|Button radio broken|WS20
RADIO QS9|NOTCH DUPLEXER MODULE|N Duplexfilter|Battery issue|WS20
RADIO QS9|NOTCH DUPLEXER MODULE|N Duplexfilter|Charger port problem|WS20
RADIO QS9|NOTCH DUPLEXER MODULE|N Duplexfilter|Connection Intermittent|WS20
RADIO QS9|NOTCH DUPLEXER MODULE|N Duplexfilter|No power|WS20
RADIO QS9|NOTCH DUPLEXER MODULE|N Duplexfilter|Cable loose|WS20
RADIO QS9|NOTCH DUPLEXER MODULE|N Duplexfilter|No voice|WS20
RADIO QS9|NOTCH DUPLEXER MODULE|N Duplexfilter|System mulfunction|WS20
RADIO QS9|NOTCH DUPLEXER MODULE|N Duplexfilter|No connection|WS20
RADIO QS9|NOTCH DUPLEXER MODULE|N Duplexfilter|Voice intermittent|WS20
RADIO QS10|NOTCH DUPLEXER MODULE|N Duplexfilter|System intermittent|WS20
RADIO QS10|NOTCH DUPLEXER MODULE|N Duplexfilter|Charger broken|WS20
RADIO QS10|NOTCH DUPLEXER MODULE|N Duplexfilter|Button radio broken|WS20
RADIO QS10|NOTCH DUPLEXER MODULE|N Duplexfilter|Battery issue|WS20
RADIO QS10|NOTCH DUPLEXER MODULE|N Duplexfilter|Charger port problem|WS20
RADIO QS10|NOTCH DUPLEXER MODULE|N Duplexfilter|Connection Intermittent|WS20
RADIO QS10|NOTCH DUPLEXER MODULE|N Duplexfilter|No power|WS20
RADIO QS10|NOTCH DUPLEXER MODULE|N Duplexfilter|Cable loose|WS20
RADIO QS10|NOTCH DUPLEXER MODULE|N Duplexfilter|No voice|WS20
RADIO QS10|NOTCH DUPLEXER MODULE|N Duplexfilter|System mulfunction|WS20
RADIO QS10|NOTCH DUPLEXER MODULE|N Duplexfilter|No connection|WS20
RADIO QS10|NOTCH DUPLEXER MODULE|N Duplexfilter|Voice intermittent|WS20
RADIO QS11|GPS FREQUENCY REFERENCE MODULE (T801-41)|GPS|System intermittent|WS20
RADIO QS11|GPS FREQUENCY REFERENCE MODULE (T801-41)|GPS|Charger broken|WS20
RADIO QS11|GPS FREQUENCY REFERENCE MODULE (T801-41)|GPS|Button radio broken|WS20
RADIO QS11|GPS FREQUENCY REFERENCE MODULE (T801-41)|GPS|Battery issue|WS20
RADIO QS11|GPS FREQUENCY REFERENCE MODULE (T801-41)|GPS|Charger port problem|WS20
RADIO QS11|GPS FREQUENCY REFERENCE MODULE (T801-41)|GPS|Connection Intermittent|WS20
RADIO QS11|GPS FREQUENCY REFERENCE MODULE (T801-41)|GPS|No power|WS20
RADIO QS11|GPS FREQUENCY REFERENCE MODULE (T801-41)|GPS|Cable loose|WS20
RADIO QS11|GPS FREQUENCY REFERENCE MODULE (T801-41)|GPS|No voice|WS20
RADIO QS11|GPS FREQUENCY REFERENCE MODULE (T801-41)|GPS|System mulfunction|WS20
RADIO QS11|GPS FREQUENCY REFERENCE MODULE (T801-41)|GPS|No connection|WS20
RADIO QS11|GPS FREQUENCY REFERENCE MODULE (T801-41)|GPS|Voice intermittent|WS20
RADIO QS12|GPS FREQUENCY REFERENCE MODULE (T801-41)|Indicator|System intermittent|WS20
RADIO QS12|GPS FREQUENCY REFERENCE MODULE (T801-41)|Indicator|Charger broken|WS20
RADIO QS12|GPS FREQUENCY REFERENCE MODULE (T801-41)|Indicator|Button radio broken|WS20
RADIO QS12|GPS FREQUENCY REFERENCE MODULE (T801-41)|Indicator|Battery issue|WS20
RADIO QS12|GPS FREQUENCY REFERENCE MODULE (T801-41)|Indicator|Charger port problem|WS20
RADIO QS12|GPS FREQUENCY REFERENCE MODULE (T801-41)|Indicator|Connection Intermittent|WS20
RADIO QS12|GPS FREQUENCY REFERENCE MODULE (T801-41)|Indicator|No power|WS20
RADIO QS12|GPS FREQUENCY REFERENCE MODULE (T801-41)|Indicator|Cable loose|WS20
RADIO QS12|GPS FREQUENCY REFERENCE MODULE (T801-41)|Indicator|No voice|WS20
RADIO QS12|GPS FREQUENCY REFERENCE MODULE (T801-41)|Indicator|System mulfunction|WS20
RADIO QS12|GPS FREQUENCY REFERENCE MODULE (T801-41)|Indicator|No connection|WS20
RADIO QS12|GPS FREQUENCY REFERENCE MODULE (T801-41)|Indicator|Voice intermittent|WS20
RADIO QS13|GPS FREQUENCY REFERENCE MODULE (T801-41)|INCOMING SUPPLY|System intermittent|WS20
RADIO QS13|GPS FREQUENCY REFERENCE MODULE (T801-41)|INCOMING SUPPLY|Charger broken|WS20
RADIO QS13|GPS FREQUENCY REFERENCE MODULE (T801-41)|INCOMING SUPPLY|Button radio broken|WS20
RADIO QS13|GPS FREQUENCY REFERENCE MODULE (T801-41)|INCOMING SUPPLY|Battery issue|WS20
RADIO QS13|GPS FREQUENCY REFERENCE MODULE (T801-41)|INCOMING SUPPLY|Charger port problem|WS20
RADIO QS13|GPS FREQUENCY REFERENCE MODULE (T801-41)|INCOMING SUPPLY|Connection Intermittent|WS20
RADIO QS13|GPS FREQUENCY REFERENCE MODULE (T801-41)|INCOMING SUPPLY|No power|WS20
RADIO QS13|GPS FREQUENCY REFERENCE MODULE (T801-41)|INCOMING SUPPLY|Cable loose|WS20
RADIO QS13|GPS FREQUENCY REFERENCE MODULE (T801-41)|INCOMING SUPPLY|No voice|WS20
RADIO QS13|GPS FREQUENCY REFERENCE MODULE (T801-41)|INCOMING SUPPLY|System mulfunction|WS20
RADIO QS13|GPS FREQUENCY REFERENCE MODULE (T801-41)|INCOMING SUPPLY|No connection|WS20
RADIO QS13|GPS FREQUENCY REFERENCE MODULE (T801-41)|INCOMING SUPPLY|Voice intermittent|WS20
RADIO QS14|RADIO BASE STATION (RBS) MODULE (TB8100)|Front panel|System intermittent|WS20
RADIO QS14|RADIO BASE STATION (RBS) MODULE (TB8100)|Front panel|Charger broken|WS20
RADIO QS14|RADIO BASE STATION (RBS) MODULE (TB8100)|Front panel|Button radio broken|WS20
RADIO QS14|RADIO BASE STATION (RBS) MODULE (TB8100)|Front panel|Battery issue|WS20
RADIO QS14|RADIO BASE STATION (RBS) MODULE (TB8100)|Front panel|Charger port problem|WS20
RADIO QS14|RADIO BASE STATION (RBS) MODULE (TB8100)|Front panel|Connection Intermittent|WS20
RADIO QS14|RADIO BASE STATION (RBS) MODULE (TB8100)|Front panel|No power|WS20
RADIO QS14|RADIO BASE STATION (RBS) MODULE (TB8100)|Front panel|Cable loose|WS20
RADIO QS14|RADIO BASE STATION (RBS) MODULE (TB8100)|Front panel|No voice|WS20
RADIO QS14|RADIO BASE STATION (RBS) MODULE (TB8100)|Front panel|System mulfunction|WS20
RADIO QS14|RADIO BASE STATION (RBS) MODULE (TB8100)|Front panel|No connection|WS20
RADIO QS14|RADIO BASE STATION (RBS) MODULE (TB8100)|Front panel|Voice intermittent|WS20
RADIO QS15|RADIO BASE STATION (RBS) MODULE (TB8100)|Power supply (PMU)|System intermittent|WS20
RADIO QS15|RADIO BASE STATION (RBS) MODULE (TB8100)|Power supply (PMU)|Charger broken|WS20
RADIO QS15|RADIO BASE STATION (RBS) MODULE (TB8100)|Power supply (PMU)|Button radio broken|WS20
RADIO QS15|RADIO BASE STATION (RBS) MODULE (TB8100)|Power supply (PMU)|Battery issue|WS20
RADIO QS15|RADIO BASE STATION (RBS) MODULE (TB8100)|Power supply (PMU)|Charger port problem|WS20
RADIO QS15|RADIO BASE STATION (RBS) MODULE (TB8100)|Power supply (PMU)|Connection Intermittent|WS20
RADIO QS15|RADIO BASE STATION (RBS) MODULE (TB8100)|Power supply (PMU)|No power|WS20
RADIO QS15|RADIO BASE STATION (RBS) MODULE (TB8100)|Power supply (PMU)|Cable loose|WS20
RADIO QS15|RADIO BASE STATION (RBS) MODULE (TB8100)|Power supply (PMU)|No voice|WS20
RADIO QS15|RADIO BASE STATION (RBS) MODULE (TB8100)|Power supply (PMU)|System mulfunction|WS20
RADIO QS15|RADIO BASE STATION (RBS) MODULE (TB8100)|Power supply (PMU)|No connection|WS20
RADIO QS15|RADIO BASE STATION (RBS) MODULE (TB8100)|Power supply (PMU)|Voice intermittent|WS20
RADIO QS16|RADIO BASE STATION (RBS) MODULE (TB8100)|Power Amplifier|System intermittent|WS20
RADIO QS16|RADIO BASE STATION (RBS) MODULE (TB8100)|Power Amplifier|Charger broken|WS20
RADIO QS16|RADIO BASE STATION (RBS) MODULE (TB8100)|Power Amplifier|Button radio broken|WS20
RADIO QS16|RADIO BASE STATION (RBS) MODULE (TB8100)|Power Amplifier|Battery issue|WS20
RADIO QS16|RADIO BASE STATION (RBS) MODULE (TB8100)|Power Amplifier|Charger port problem|WS20
RADIO QS16|RADIO BASE STATION (RBS) MODULE (TB8100)|Power Amplifier|Connection Intermittent|WS20
RADIO QS16|RADIO BASE STATION (RBS) MODULE (TB8100)|Power Amplifier|No power|WS20
RADIO QS16|RADIO BASE STATION (RBS) MODULE (TB8100)|Power Amplifier|Cable loose|WS20
RADIO QS16|RADIO BASE STATION (RBS) MODULE (TB8100)|Power Amplifier|No voice|WS20
RADIO QS16|RADIO BASE STATION (RBS) MODULE (TB8100)|Power Amplifier|System mulfunction|WS20
RADIO QS16|RADIO BASE STATION (RBS) MODULE (TB8100)|Power Amplifier|No connection|WS20
RADIO QS16|RADIO BASE STATION (RBS) MODULE (TB8100)|Power Amplifier|Voice intermittent|WS20
RADIO QS17|RADIO BASE STATION (RBS) MODULE (TB8100)|Monitor Receiver|System intermittent|WS20
RADIO QS17|RADIO BASE STATION (RBS) MODULE (TB8100)|Monitor Receiver|Charger broken|WS20
RADIO QS17|RADIO BASE STATION (RBS) MODULE (TB8100)|Monitor Receiver|Button radio broken|WS20
RADIO QS17|RADIO BASE STATION (RBS) MODULE (TB8100)|Monitor Receiver|Battery issue|WS20
RADIO QS17|RADIO BASE STATION (RBS) MODULE (TB8100)|Monitor Receiver|Charger port problem|WS20
RADIO QS17|RADIO BASE STATION (RBS) MODULE (TB8100)|Monitor Receiver|Connection Intermittent|WS20
RADIO QS17|RADIO BASE STATION (RBS) MODULE (TB8100)|Monitor Receiver|No power|WS20
RADIO QS17|RADIO BASE STATION (RBS) MODULE (TB8100)|Monitor Receiver|Cable loose|WS20
RADIO QS17|RADIO BASE STATION (RBS) MODULE (TB8100)|Monitor Receiver|No voice|WS20
RADIO QS17|RADIO BASE STATION (RBS) MODULE (TB8100)|Monitor Receiver|System mulfunction|WS20
RADIO QS17|RADIO BASE STATION (RBS) MODULE (TB8100)|Monitor Receiver|No connection|WS20
RADIO QS17|RADIO BASE STATION (RBS) MODULE (TB8100)|Monitor Receiver|Voice intermittent|WS20
RADIO QS18|RADIO BASE STATION (RBS) MODULE (TB8100)|Reciter|System intermittent|WS20
RADIO QS18|RADIO BASE STATION (RBS) MODULE (TB8100)|Reciter|Charger broken|WS20
RADIO QS18|RADIO BASE STATION (RBS) MODULE (TB8100)|Reciter|Button radio broken|WS20
RADIO QS18|RADIO BASE STATION (RBS) MODULE (TB8100)|Reciter|Battery issue|WS20
RADIO QS18|RADIO BASE STATION (RBS) MODULE (TB8100)|Reciter|Charger port problem|WS20
RADIO QS18|RADIO BASE STATION (RBS) MODULE (TB8100)|Reciter|Connection Intermittent|WS20
RADIO QS18|RADIO BASE STATION (RBS) MODULE (TB8100)|Reciter|No power|WS20
RADIO QS18|RADIO BASE STATION (RBS) MODULE (TB8100)|Reciter|Cable loose|WS20
RADIO QS18|RADIO BASE STATION (RBS) MODULE (TB8100)|Reciter|No voice|WS20
RADIO QS18|RADIO BASE STATION (RBS) MODULE (TB8100)|Reciter|System mulfunction|WS20
RADIO QS18|RADIO BASE STATION (RBS) MODULE (TB8100)|Reciter|No connection|WS20
RADIO QS18|RADIO BASE STATION (RBS) MODULE (TB8100)|Reciter|Voice intermittent|WS20
RADIO QS19|RADIO BASE STATION (RBS) MODULE (TB8100)|Coxial Relay|System intermittent|WS20
RADIO QS19|RADIO BASE STATION (RBS) MODULE (TB8100)|Coxial Relay|Charger broken|WS20
RADIO QS19|RADIO BASE STATION (RBS) MODULE (TB8100)|Coxial Relay|Button radio broken|WS20
RADIO QS19|RADIO BASE STATION (RBS) MODULE (TB8100)|Coxial Relay|Battery issue|WS20
RADIO QS19|RADIO BASE STATION (RBS) MODULE (TB8100)|Coxial Relay|Charger port problem|WS20
RADIO QS19|RADIO BASE STATION (RBS) MODULE (TB8100)|Coxial Relay|Connection Intermittent|WS20
RADIO QS19|RADIO BASE STATION (RBS) MODULE (TB8100)|Coxial Relay|No power|WS20
RADIO QS19|RADIO BASE STATION (RBS) MODULE (TB8100)|Coxial Relay|Cable loose|WS20
RADIO QS19|RADIO BASE STATION (RBS) MODULE (TB8100)|Coxial Relay|No voice|WS20
RADIO QS19|RADIO BASE STATION (RBS) MODULE (TB8100)|Coxial Relay|System mulfunction|WS20
RADIO QS19|RADIO BASE STATION (RBS) MODULE (TB8100)|Coxial Relay|No connection|WS20
RADIO QS19|RADIO BASE STATION (RBS) MODULE (TB8100)|Coxial Relay|Voice intermittent|WS20
RADIO QS20|RADIO BASE STATION (RBS) MODULE (TB8100)|NETWORK CABLE|System intermittent|WS20
RADIO QS20|RADIO BASE STATION (RBS) MODULE (TB8100)|NETWORK CABLE|Charger broken|WS20
RADIO QS20|RADIO BASE STATION (RBS) MODULE (TB8100)|NETWORK CABLE|Button radio broken|WS20
RADIO QS20|RADIO BASE STATION (RBS) MODULE (TB8100)|NETWORK CABLE|Battery issue|WS20
RADIO QS20|RADIO BASE STATION (RBS) MODULE (TB8100)|NETWORK CABLE|Charger port problem|WS20
RADIO QS20|RADIO BASE STATION (RBS) MODULE (TB8100)|NETWORK CABLE|Connection Intermittent|WS20
RADIO QS20|RADIO BASE STATION (RBS) MODULE (TB8100)|NETWORK CABLE|No power|WS20
RADIO QS20|RADIO BASE STATION (RBS) MODULE (TB8100)|NETWORK CABLE|Cable loose|WS20
RADIO QS20|RADIO BASE STATION (RBS) MODULE (TB8100)|NETWORK CABLE|No voice|WS20
RADIO QS20|RADIO BASE STATION (RBS) MODULE (TB8100)|NETWORK CABLE|System mulfunction|WS20
RADIO QS20|RADIO BASE STATION (RBS) MODULE (TB8100)|NETWORK CABLE|No connection|WS20
RADIO QS20|RADIO BASE STATION (RBS) MODULE (TB8100)|NETWORK CABLE|Voice intermittent|WS20
RADIO QS21|RADIO BASE STATION (RBS) MODULE (TB8100)|KRONE DISCONNECTION MODULE|System intermittent|WS20
RADIO QS21|RADIO BASE STATION (RBS) MODULE (TB8100)|KRONE DISCONNECTION MODULE|Charger broken|WS20
RADIO QS21|RADIO BASE STATION (RBS) MODULE (TB8100)|KRONE DISCONNECTION MODULE|Button radio broken|WS20
RADIO QS21|RADIO BASE STATION (RBS) MODULE (TB8100)|KRONE DISCONNECTION MODULE|Battery issue|WS20
RADIO QS21|RADIO BASE STATION (RBS) MODULE (TB8100)|KRONE DISCONNECTION MODULE|Charger port problem|WS20
RADIO QS21|RADIO BASE STATION (RBS) MODULE (TB8100)|KRONE DISCONNECTION MODULE|Connection Intermittent|WS20
RADIO QS21|RADIO BASE STATION (RBS) MODULE (TB8100)|KRONE DISCONNECTION MODULE|No power|WS20
RADIO QS21|RADIO BASE STATION (RBS) MODULE (TB8100)|KRONE DISCONNECTION MODULE|Cable loose|WS20
RADIO QS21|RADIO BASE STATION (RBS) MODULE (TB8100)|KRONE DISCONNECTION MODULE|No voice|WS20
RADIO QS21|RADIO BASE STATION (RBS) MODULE (TB8100)|KRONE DISCONNECTION MODULE|System mulfunction|WS20
RADIO QS21|RADIO BASE STATION (RBS) MODULE (TB8100)|KRONE DISCONNECTION MODULE|No connection|WS20
RADIO QS21|RADIO BASE STATION (RBS) MODULE (TB8100)|KRONE DISCONNECTION MODULE|Voice intermittent|WS20
RADIO QS22|VOTER MODULE|power supply redundant|System intermittent|WS20
RADIO QS22|VOTER MODULE|power supply redundant|Charger broken|WS20
RADIO QS22|VOTER MODULE|power supply redundant|Button radio broken|WS20
RADIO QS22|VOTER MODULE|power supply redundant|Battery issue|WS20
RADIO QS22|VOTER MODULE|power supply redundant|Charger port problem|WS20
RADIO QS22|VOTER MODULE|power supply redundant|Connection Intermittent|WS20
RADIO QS22|VOTER MODULE|power supply redundant|No power|WS20
RADIO QS22|VOTER MODULE|power supply redundant|Cable loose|WS20
RADIO QS22|VOTER MODULE|power supply redundant|No voice|WS20
RADIO QS22|VOTER MODULE|power supply redundant|System mulfunction|WS20
RADIO QS22|VOTER MODULE|power supply redundant|No connection|WS20
RADIO QS22|VOTER MODULE|power supply redundant|Voice intermittent|WS20
RADIO QS23|VOTER MODULE|Power Supply Modue 1A|System intermittent|WS20
RADIO QS23|VOTER MODULE|Power Supply Modue 1A|Charger broken|WS20
RADIO QS23|VOTER MODULE|Power Supply Modue 1A|Button radio broken|WS20
RADIO QS23|VOTER MODULE|Power Supply Modue 1A|Battery issue|WS20
RADIO QS23|VOTER MODULE|Power Supply Modue 1A|Charger port problem|WS20
RADIO QS23|VOTER MODULE|Power Supply Modue 1A|Connection Intermittent|WS20
RADIO QS23|VOTER MODULE|Power Supply Modue 1A|No power|WS20
RADIO QS23|VOTER MODULE|Power Supply Modue 1A|Cable loose|WS20
RADIO QS23|VOTER MODULE|Power Supply Modue 1A|No voice|WS20
RADIO QS23|VOTER MODULE|Power Supply Modue 1A|System mulfunction|WS20
RADIO QS23|VOTER MODULE|Power Supply Modue 1A|No connection|WS20
RADIO QS23|VOTER MODULE|Power Supply Modue 1A|Voice intermittent|WS20
RADIO QS24|VOTER MODULE|Power Supply Modue 1A|System intermittent|WS20
RADIO QS24|VOTER MODULE|Power Supply Modue 1A|Charger broken|WS20
RADIO QS24|VOTER MODULE|Power Supply Modue 1A|Button radio broken|WS20
RADIO QS24|VOTER MODULE|Power Supply Modue 1A|Battery issue|WS20
RADIO QS24|VOTER MODULE|Power Supply Modue 1A|Charger port problem|WS20
RADIO QS24|VOTER MODULE|Power Supply Modue 1A|Connection Intermittent|WS20
RADIO QS24|VOTER MODULE|Power Supply Modue 1A|No power|WS20
RADIO QS24|VOTER MODULE|Power Supply Modue 1A|Cable loose|WS20
RADIO QS24|VOTER MODULE|Power Supply Modue 1A|No voice|WS20
RADIO QS24|VOTER MODULE|Power Supply Modue 1A|System mulfunction|WS20
RADIO QS24|VOTER MODULE|Power Supply Modue 1A|No connection|WS20
RADIO QS24|VOTER MODULE|Power Supply Modue 1A|Voice intermittent|WS20
RADIO QS25|VOTER MODULE|Consule Interface Module (CIM-2A)|System intermittent|WS20
RADIO QS25|VOTER MODULE|Consule Interface Module (CIM-2A)|Charger broken|WS20
RADIO QS25|VOTER MODULE|Consule Interface Module (CIM-2A)|Button radio broken|WS20
RADIO QS25|VOTER MODULE|Consule Interface Module (CIM-2A)|Battery issue|WS20
RADIO QS25|VOTER MODULE|Consule Interface Module (CIM-2A)|Charger port problem|WS20
RADIO QS25|VOTER MODULE|Consule Interface Module (CIM-2A)|Connection Intermittent|WS20
RADIO QS25|VOTER MODULE|Consule Interface Module (CIM-2A)|No power|WS20
RADIO QS25|VOTER MODULE|Consule Interface Module (CIM-2A)|Cable loose|WS20
RADIO QS25|VOTER MODULE|Consule Interface Module (CIM-2A)|No voice|WS20
RADIO QS25|VOTER MODULE|Consule Interface Module (CIM-2A)|System mulfunction|WS20
RADIO QS25|VOTER MODULE|Consule Interface Module (CIM-2A)|No connection|WS20
RADIO QS25|VOTER MODULE|Consule Interface Module (CIM-2A)|Voice intermittent|WS20
RADIO QS26|VOTER MODULE|Control Processor Module (CPM-3)|System intermittent|WS20
RADIO QS26|VOTER MODULE|Control Processor Module (CPM-3)|Charger broken|WS20
RADIO QS26|VOTER MODULE|Control Processor Module (CPM-3)|Button radio broken|WS20
RADIO QS26|VOTER MODULE|Control Processor Module (CPM-3)|Battery issue|WS20
RADIO QS26|VOTER MODULE|Control Processor Module (CPM-3)|Charger port problem|WS20
RADIO QS26|VOTER MODULE|Control Processor Module (CPM-3)|Connection Intermittent|WS20
RADIO QS26|VOTER MODULE|Control Processor Module (CPM-3)|No power|WS20
RADIO QS26|VOTER MODULE|Control Processor Module (CPM-3)|Cable loose|WS20
RADIO QS26|VOTER MODULE|Control Processor Module (CPM-3)|No voice|WS20
RADIO QS26|VOTER MODULE|Control Processor Module (CPM-3)|System mulfunction|WS20
RADIO QS26|VOTER MODULE|Control Processor Module (CPM-3)|No connection|WS20
RADIO QS26|VOTER MODULE|Control Processor Module (CPM-3)|Voice intermittent|WS20
RADIO QS27|VOTER MODULE|Signal Voter Module (SVM 2)|System intermittent|WS20
RADIO QS27|VOTER MODULE|Signal Voter Module (SVM 2)|Charger broken|WS20
RADIO QS27|VOTER MODULE|Signal Voter Module (SVM 2)|Button radio broken|WS20
RADIO QS27|VOTER MODULE|Signal Voter Module (SVM 2)|Battery issue|WS20
RADIO QS27|VOTER MODULE|Signal Voter Module (SVM 2)|Charger port problem|WS20
RADIO QS27|VOTER MODULE|Signal Voter Module (SVM 2)|Connection Intermittent|WS20
