system|sub_system|sub_sub_system|root_cause|department
PA - PIS|IPPA|Gooseneck|Cable clip broken|WS20
PA - PIS|IPPA|Gooseneck|Outdated program|WS20
PA - PIS|IPPA|Gooseneck|PID hang|WS20
PA - PIS|IPPA|Gooseneck|System glitch|WS20
PA - PIS|IPPA|Gooseneck|Phone broken|WS20
PA - PIS|IPPA|Gooseneck|Overheating|WS20
PA - PIS|IPPA|Gooseneck|Cable connection loose|WS20
PA - PIS|IPPA|Gooseneck|PCB display faulty|WS20
PA - PIS|IPPA|Gooseneck|System error|WS20
PA - PIS|IPPA|Gooseneck|Cbale loose|WS20
PA - PIS|IPPA|Gooseneck|LED panel board issue|WS20
PA - PIS|IPPA|Gooseneck|Power supply burst/broken|WS20
PA - PIS|IPPA|Gooseneck|Fan issue|WS20
PA - PIS|IPPA|Gooseneck|Information board blank|WS20
PA - PIS|IPPA|Gooseneck|Audio speaker faulty|WS20
PA - PIS|IPPA|Gooseneck|Help point damage|WS20
PA - PIS|IPPA|Gooseneck|Network connection hang|WS20
PA - PIS|NAC|Connector Amplifier|System hang|WS20
PA - PIS|NAC|Connector Amplifier|NAC hang|WS20
PA - PIS|NAC|Connector Amplifier|Board problem|WS20
PA - PIS|NAC|Connector Amplifier|Cable loose|WS20
PA - PIS|NAC|Connector Amplifier|Fan problem|WS20
PA - PIS|NAC|Connector Amplifier|UTP cable loose|WS20
PA - PIS|NAC|Connector Amplifier|Power supply burst|WS20
PA - PIS|NAC|Connector Amplifier|Cable clip broken|WS20
PA - PIS|NAC|Connector Amplifier|Outdated program|WS20
PA - PIS|NAC|Connector Amplifier|PID hang|WS20
PA - PIS|NAC|Connector Amplifier|System glitch|WS20
PA - PIS|NAC|Connector Amplifier|Phone broken|WS20
PA - PIS|NAC|Connector Amplifier|Overheating|WS20
PA - PIS|NAC|Connector Amplifier|Cable connection loose|WS20
PA - PIS|NAC|Connector Amplifier|PCB display faulty|WS20
PA - PIS|NAC|Connector Amplifier|System error|WS20
PA - PIS|NAC|Connector Amplifier|Cbale loose|WS20
PA - PIS|NAC|Connector Amplifier|LED panel board issue|WS20
PA - PIS|NAC|Connector Amplifier|Power supply burst/broken|WS20
PA - PIS|NAC|Connector Amplifier|Fan issue|WS20
PA - PIS|NAC|Connector Amplifier|Information board blank|WS20
PA - PIS|NAC|Connector Amplifier|Audio speaker faulty|WS20
PA - PIS|NAC|Connector Amplifier|Help point damage|WS20
PA - PIS|NAC|Connector Amplifier|Network connection hang|WS20
PA - PIS|NAC|Cable power|System hang|WS20
PA - PIS|NAC|Cable power|NAC hang|WS20
PA - PIS|NAC|Cable power|Board problem|WS20
PA - PIS|NAC|Cable power|Cable loose|WS20
PA - PIS|NAC|Cable power|Fan problem|WS20
PA - PIS|NAC|Cable power|UTP cable loose|WS20
PA - PIS|NAC|Cable power|Power supply burst|WS20
PA - PIS|NAC|Cable power|Cable clip broken|WS20
PA - PIS|NAC|Cable power|Outdated program|WS20
PA - PIS|NAC|Cable power|PID hang|WS20
PA - PIS|NAC|Cable power|System glitch|WS20
PA - PIS|NAC|Cable power|Phone broken|WS20
PA - PIS|NAC|Cable power|Overheating|WS20
PA - PIS|NAC|Cable power|Cable connection loose|WS20
PA - PIS|NAC|Cable power|PCB display faulty|WS20
PA - PIS|NAC|Cable power|System error|WS20
PA - PIS|NAC|Cable power|Cbale loose|WS20
PA - PIS|NAC|Cable power|LED panel board issue|WS20
PA - PIS|NAC|Cable power|Power supply burst/broken|WS20
PA - PIS|NAC|Cable power|Fan issue|WS20
PA - PIS|NAC|Cable power|Information board blank|WS20
PA - PIS|NAC|Cable power|Audio speaker faulty|WS20
PA - PIS|NAC|Cable power|Help point damage|WS20
PA - PIS|NAC|Cable power|Network connection hang|WS20
PA - PIS|Speaker|Cable Audio|System hang|WS20
PA - PIS|Speaker|Cable Audio|NAC hang|WS20
PA - PIS|Speaker|Cable Audio|Board problem|WS20
PA - PIS|Speaker|Cable Audio|Cable loose|WS20
PA - PIS|Speaker|Cable Audio|Fan problem|WS20
PA - PIS|Speaker|Cable Audio|UTP cable loose|WS20
PA - PIS|Speaker|Cable Audio|Power supply burst|WS20
PA - PIS|Speaker|Cable Audio|Cable clip broken|WS20
PA - PIS|Speaker|Cable Audio|Outdated program|WS20
PA - PIS|Speaker|Cable Audio|PID hang|WS20
PA - PIS|Speaker|Cable Audio|System glitch|WS20
PA - PIS|Speaker|Cable Audio|Phone broken|WS20
PA - PIS|Speaker|Cable Audio|Overheating|WS20
PA - PIS|Speaker|Cable Audio|Cable connection loose|WS20
PA - PIS|Speaker|Cable Audio|PCB display faulty|WS20
PA - PIS|Speaker|Cable Audio|System error|WS20
PA - PIS|Speaker|Cable Audio|Cbale loose|WS20
PA - PIS|Speaker|Cable Audio|LED panel board issue|WS20
PA - PIS|Speaker|Cable Audio|Power supply burst/broken|WS20
PA - PIS|Speaker|Cable Audio|Fan issue|WS20
PA - PIS|Speaker|Cable Audio|Information board blank|WS20
PA - PIS|Speaker|Cable Audio|Audio speaker faulty|WS20
PA - PIS|Speaker|Cable Audio|Help point damage|WS20
PA - PIS|Speaker|Cable Audio|Network connection hang|WS20
PA - PIS|Speaker|Cable Audio|System hang|WS20
PA - PIS|Speaker|Cable Audio|NAC hang|WS20
PA - PIS|Speaker|Cable Audio|Board problem|WS20
PA - PIS|Speaker|Cable Audio|Cable loose|WS20
PA - PIS|Speaker|Cable Audio|Fan problem|WS20
PA - PIS|Speaker|Cable Audio|UTP cable loose|WS20
PA - PIS|Speaker|Cable Audio|Power supply burst|WS20
PA - PIS|Speaker|Cable Audio|Cable clip broken|WS20
PA - PIS|Speaker|Cable Audio|Outdated program|WS20
PA - PIS|Speaker|Cable Audio|PID hang|WS20
PA - PIS|Speaker|Cable Audio|System glitch|WS20
PA - PIS|Speaker|Cable Audio|Phone broken|WS20
PA - PIS|Speaker|Cable Audio|Overheating|WS20
PA - PIS|Speaker|Cable Audio|Cable connection loose|WS20
PA - PIS|Speaker|Cable Audio|PCB display faulty|WS20
PA - PIS|Speaker|Cable Audio|System error|WS20
PA - PIS|Speaker|Cable Audio|Cbale loose|WS20
PA - PIS|Speaker|Cable Audio|LED panel board issue|WS20
PA - PIS|Speaker|Cable Audio|Power supply burst/broken|WS20
PA - PIS|Speaker|Cable Audio|Fan issue|WS20
PA - PIS|Speaker|Cable Audio|Information board blank|WS20
PA - PIS|Speaker|Cable Audio|Audio speaker faulty|WS20
PA - PIS|Speaker|Cable Audio|Help point damage|WS20
PA - PIS|Speaker|Cable Audio|Network connection hang|WS20
PA - PIS|Speaker|Cable Audio|System hang|WS20
PA - PIS|Speaker|Cable Audio|NAC hang|WS20
PA - PIS|Speaker|Cable Audio|Board problem|WS20
PA - PIS|Speaker|Cable Audio|Cable loose|WS20
PA - PIS|Speaker|Cable Audio|Fan problem|WS20
PA - PIS|Speaker|Cable Audio|UTP cable loose|WS20
PA - PIS|Speaker|Cable Audio|Power supply burst|WS20
PA - PIS|Speaker|Cable Audio|Cable clip broken|WS20
PA - PIS|Speaker|Cable Audio|Outdated program|WS20
PA - PIS|Speaker|Cable Audio|PID hang|WS20
PA - PIS|Speaker|Cable Audio|System glitch|WS20
PA - PIS|Speaker|Cable Audio|Phone broken|WS20
PA - PIS|Speaker|Cable Audio|Overheating|WS20
PA - PIS|Speaker|Cable Audio|Cable connection loose|WS20
PA - PIS|Speaker|Cable Audio|PCB display faulty|WS20
PA - PIS|Speaker|Cable Audio|System error|WS20
PA - PIS|Speaker|Cable Audio|Cbale loose|WS20
PA - PIS|Speaker|Cable Audio|LED panel board issue|WS20
PA - PIS|Speaker|Cable Audio|Power supply burst/broken|WS20
PA - PIS|Speaker|Cable Audio|Fan issue|WS20
PA - PIS|Speaker|Cable Audio|Information board blank|WS20
PA - PIS|Speaker|Cable Audio|Audio speaker faulty|WS20
PA - PIS|Speaker|Cable Audio|Help point damage|WS20
PA - PIS|Speaker|Cable Audio|Network connection hang|WS20
PA - PIS|Speaker|Cable Audio|System hang|WS20
PA - PIS|Speaker|Cable Audio|NAC hang|WS20
PA - PIS|Speaker|Cable Audio|Board problem|WS20
PA - PIS|Speaker|Cable Audio|Cable loose|WS20
PA - PIS|Speaker|Cable Audio|Fan problem|WS20
PA - PIS|Speaker|Cable Audio|UTP cable loose|WS20
PA - PIS|Speaker|Cable Audio|Power supply burst|WS20
PA - PIS|Speaker|Cable Audio|Cable clip broken|WS20
PA - PIS|Speaker|Cable Audio|Outdated program|WS20
PA - PIS|Speaker|Cable Audio|PID hang|WS20
PA - PIS|Speaker|Cable Audio|System glitch|WS20
PA - PIS|Speaker|Cable Audio|Phone broken|WS20
PA - PIS|Speaker|Cable Audio|Overheating|WS20
PA - PIS|Speaker|Cable Audio|Cable connection loose|WS20
PA - PIS|Speaker|Cable Audio|PCB display faulty|WS20
PA - PIS|Speaker|Cable Audio|System error|WS20
PA - PIS|Speaker|Cable Audio|Cbale loose|WS20
PA - PIS|Speaker|Cable Audio|LED panel board issue|WS20
PA - PIS|Speaker|Cable Audio|Power supply burst/broken|WS20
PA - PIS|Speaker|Cable Audio|Fan issue|WS20
PA - PIS|Speaker|Cable Audio|Information board blank|WS20
PA - PIS|Speaker|Cable Audio|Audio speaker faulty|WS20
PA - PIS|Speaker|Cable Audio|Help point damage|WS20
PA - PIS|Speaker|Cable Audio|Network connection hang|WS20
PA - PIS|Speaker|Cable Audio|System hang|WS20
PA - PIS|Speaker|Cable Audio|NAC hang|WS20
PA - PIS|Speaker|Cable Audio|Board problem|WS20
PA - PIS|Speaker|Cable Audio|Cable loose|WS20
PA - PIS|Speaker|Cable Audio|Fan problem|WS20
PA - PIS|Speaker|Cable Audio|UTP cable loose|WS20
PA - PIS|Speaker|Cable Audio|Power supply burst|WS20
PA - PIS|Speaker|Cable Audio|Cable clip broken|WS20
PA - PIS|Speaker|Cable Audio|Outdated program|WS20
PA - PIS|Speaker|Cable Audio|PID hang|WS20
PA - PIS|Speaker|Cable Audio|System glitch|WS20
PA - PIS|Speaker|Cable Audio|Phone broken|WS20
PA - PIS|Speaker|Cable Audio|Overheating|WS20
PA - PIS|Speaker|Cable Audio|Cable connection loose|WS20
PA - PIS|Speaker|Cable Audio|PCB display faulty|WS20
PA - PIS|Speaker|Cable Audio|System error|WS20
PA - PIS|Speaker|Cable Audio|Cbale loose|WS20
PA - PIS|Speaker|Cable Audio|LED panel board issue|WS20
PA - PIS|Speaker|Cable Audio|Power supply burst/broken|WS20
PA - PIS|Speaker|Cable Audio|Fan issue|WS20
PA - PIS|Speaker|Cable Audio|Information board blank|WS20
PA - PIS|Speaker|Cable Audio|Audio speaker faulty|WS20
PA - PIS|Speaker|Cable Audio|Help point damage|WS20
PA - PIS|Speaker|Cable Audio|Network connection hang|WS20
PA - PIS|Speaker|Cable Audio|System hang|WS20
PA - PIS|Speaker|Cable Audio|NAC hang|WS20
PA - PIS|Speaker|Cable Audio|Board problem|WS20
PA - PIS|Speaker|Cable Audio|Cable loose|WS20
PA - PIS|Speaker|Cable Audio|Fan problem|WS20
PA - PIS|Speaker|Cable Audio|UTP cable loose|WS20
PA - PIS|Speaker|Cable Audio|Power supply burst|WS20
PA - PIS|Speaker|Cable Audio|Cable clip broken|WS20
PA - PIS|Speaker|Cable Audio|Outdated program|WS20
PA - PIS|Speaker|Cable Audio|PID hang|WS20
PA - PIS|Speaker|Cable Audio|System glitch|WS20
PA - PIS|Speaker|Cable Audio|Phone broken|WS20
PA - PIS|Speaker|Cable Audio|Overheating|WS20
PA - PIS|Speaker|Cable Audio|Cable connection loose|WS20
PA - PIS|Speaker|Cable Audio|PCB display faulty|WS20
PA - PIS|Speaker|Cable Audio|System error|WS20
PA - PIS|Speaker|Cable Audio|Cbale loose|WS20
PA - PIS|Speaker|Cable Audio|LED panel board issue|WS20
PA - PIS|Speaker|Cable Audio|Power supply burst/broken|WS20
PA - PIS|Speaker|Cable Audio|Fan issue|WS20
PA - PIS|Speaker|Cable Audio|Information board blank|WS20
PA - PIS|Speaker|Cable Audio|Audio speaker faulty|WS20
PA - PIS|Speaker|Cable Audio|Help point damage|WS20
PA - PIS|Speaker|Cable Audio|Network connection hang|WS20
PA - PIS|Speaker|Cable Audio|System hang|WS20
PA - PIS|Speaker|Cable Audio|NAC hang|WS20
PA - PIS|Speaker|Cable Audio|Board problem|WS20
PA - PIS|Speaker|Cable Audio|Cable loose|WS20
PA - PIS|Speaker|Cable Audio|Fan problem|WS20
PA - PIS|Speaker|Cable Audio|UTP cable loose|WS20
PA - PIS|Speaker|Cable Audio|Power supply burst|WS20
PA - PIS|Speaker|Cable Audio|Cable clip broken|WS20
PA - PIS|Speaker|Cable Audio|Outdated program|WS20
PA - PIS|Speaker|Cable Audio|PID hang|WS20
PA - PIS|Speaker|Cable Audio|System glitch|WS20
PA - PIS|Speaker|Cable Audio|Phone broken|WS20
PA - PIS|Speaker|Cable Audio|Overheating|WS20
PA - PIS|Speaker|Cable Audio|Cable connection loose|WS20
PA - PIS|Speaker|Cable Audio|PCB display faulty|WS20
PA - PIS|Speaker|Cable Audio|System error|WS20
PA - PIS|Speaker|Cable Audio|Cbale loose|WS20
PA - PIS|Speaker|Cable Audio|LED panel board issue|WS20
PA - PIS|Speaker|Cable Audio|Power supply burst/broken|WS20
PA - PIS|Speaker|Cable Audio|Fan issue|WS20
PA - PIS|Speaker|Cable Audio|Information board blank|WS20
PA - PIS|Speaker|Cable Audio|Audio speaker faulty|WS20
PA - PIS|Speaker|Cable Audio|Help point damage|WS20
PA - PIS|Speaker|Cable Audio|Network connection hang|WS20
PA - PIS|Speaker|Cable Audio|System hang|WS20
PA - PIS|Speaker|Cable Audio|NAC hang|WS20
PA - PIS|Speaker|Cable Audio|Board problem|WS20
PA - PIS|Speaker|Cable Audio|Cable loose|WS20
PA - PIS|Speaker|Cable Audio|Fan problem|WS20
PA - PIS|Speaker|Cable Audio|UTP cable loose|WS20
PA - PIS|Speaker|Cable Audio|Power supply burst|WS20
PA - PIS|Speaker|Cable Audio|Cable clip broken|WS20
PA - PIS|Speaker|Cable Audio|Outdated program|WS20
PA - PIS|Speaker|Cable Audio|PID hang|WS20
PA - PIS|Speaker|Cable Audio|System glitch|WS20
PA - PIS|Speaker|Cable Audio|Phone broken|WS20
PA - PIS|Speaker|Cable Audio|Overheating|WS20
PA - PIS|Speaker|Cable Audio|Cable connection loose|WS20
PA - PIS|Speaker|Cable Audio|PCB display faulty|WS20
PA - PIS|Speaker|Cable Audio|System error|WS20
PA - PIS|Speaker|Cable Audio|Cbale loose|WS20
PA - PIS|Speaker|Cable Audio|LED panel board issue|WS20
PA - PIS|Speaker|Cable Audio|Power supply burst/broken|WS20
PA - PIS|Speaker|Cable Audio|Fan issue|WS20
PA - PIS|Speaker|Cable Audio|Information board blank|WS20
PA - PIS|Speaker|Cable Audio|Audio speaker faulty|WS20
PA - PIS|Speaker|Cable Audio|Help point damage|WS20
PA - PIS|Speaker|Cable Audio|Network connection hang|WS20
PA - PIS|NAC|Cable audio|System hang|WS20
PA - PIS|NAC|Cable audio|NAC hang|WS20
PA - PIS|NAC|Cable audio|Board problem|WS20
PA - PIS|NAC|Cable audio|Cable loose|WS20
PA - PIS|NAC|Cable audio|Fan problem|WS20
PA - PIS|NAC|Cable audio|UTP cable loose|WS20
PA - PIS|NAC|Cable audio|Power supply burst|WS20
PA - PIS|NAC|Cable audio|Cable clip broken|WS20
PA - PIS|NAC|Cable audio|Outdated program|WS20
PA - PIS|NAC|Cable audio|PID hang|WS20
PA - PIS|NAC|Cable audio|System glitch|WS20
PA - PIS|NAC|Cable audio|Phone broken|WS20
PA - PIS|NAC|Cable audio|Overheating|WS20
PA - PIS|NAC|Cable audio|Cable connection loose|WS20
PA - PIS|NAC|Cable audio|PCB display faulty|WS20
PA - PIS|NAC|Cable audio|System error|WS20
PA - PIS|NAC|Cable audio|Cbale loose|WS20
PA - PIS|NAC|Cable audio|LED panel board issue|WS20
PA - PIS|NAC|Cable audio|Power supply burst/broken|WS20
PA - PIS|NAC|Cable audio|Fan issue|WS20
PA - PIS|NAC|Cable audio|Information board blank|WS20
PA - PIS|NAC|Cable audio|Audio speaker faulty|WS20
PA - PIS|NAC|Cable audio|Help point damage|WS20
PA - PIS|NAC|Cable audio|Network connection hang|WS20
PA - PIS|HELP POINT|Spiral Cable|System hang|WS20
PA - PIS|HELP POINT|Spiral Cable|NAC hang|WS20
PA - PIS|HELP POINT|Spiral Cable|Board problem|WS20
PA - PIS|HELP POINT|Spiral Cable|Cable loose|WS20
PA - PIS|HELP POINT|Spiral Cable|Fan problem|WS20
PA - PIS|HELP POINT|Spiral Cable|UTP cable loose|WS20
PA - PIS|HELP POINT|Spiral Cable|Power supply burst|WS20
PA - PIS|HELP POINT|Spiral Cable|Cable clip broken|WS20
PA - PIS|HELP POINT|Spiral Cable|Outdated program|WS20
PA - PIS|HELP POINT|Spiral Cable|PID hang|WS20
PA - PIS|HELP POINT|Spiral Cable|System glitch|WS20
PA - PIS|HELP POINT|Spiral Cable|Phone broken|WS20
PA - PIS|HELP POINT|Spiral Cable|Overheating|WS20
PA - PIS|HELP POINT|Spiral Cable|Cable connection loose|WS20
PA - PIS|HELP POINT|Spiral Cable|PCB display faulty|WS20
PA - PIS|HELP POINT|Spiral Cable|System error|WS20
PA - PIS|HELP POINT|Spiral Cable|Cbale loose|WS20
PA - PIS|HELP POINT|Spiral Cable|LED panel board issue|WS20
PA - PIS|HELP POINT|Spiral Cable|Power supply burst/broken|WS20
PA - PIS|HELP POINT|Spiral Cable|Fan issue|WS20
PA - PIS|HELP POINT|Spiral Cable|Information board blank|WS20
PA - PIS|HELP POINT|Spiral Cable|Audio speaker faulty|WS20
PA - PIS|HELP POINT|Spiral Cable|Help point damage|WS20
PA - PIS|HELP POINT|Spiral Cable|Network connection hang|WS20
PA - PIS|HELP POINT|Main Board|System hang|WS20
PA - PIS|HELP POINT|Main Board|NAC hang|WS20
PA - PIS|HELP POINT|Main Board|Board problem|WS20
PA - PIS|HELP POINT|Main Board|Cable loose|WS20
PA - PIS|HELP POINT|Main Board|Fan problem|WS20
PA - PIS|HELP POINT|Main Board|UTP cable loose|WS20
PA - PIS|HELP POINT|Main Board|Power supply burst|WS20
PA - PIS|HELP POINT|Main Board|Cable clip broken|WS20
PA - PIS|HELP POINT|Main Board|Outdated program|WS20
PA - PIS|HELP POINT|Main Board|PID hang|WS20
PA - PIS|HELP POINT|Main Board|System glitch|WS20
PA - PIS|HELP POINT|Main Board|Phone broken|WS20
PA - PIS|HELP POINT|Main Board|Overheating|WS20
PA - PIS|HELP POINT|Main Board|Cable connection loose|WS20
PA - PIS|HELP POINT|Main Board|PCB display faulty|WS20
PA - PIS|HELP POINT|Main Board|System error|WS20
PA - PIS|HELP POINT|Main Board|Cbale loose|WS20
PA - PIS|HELP POINT|Main Board|LED panel board issue|WS20
PA - PIS|HELP POINT|Main Board|Power supply burst/broken|WS20
PA - PIS|HELP POINT|Main Board|Fan issue|WS20
PA - PIS|HELP POINT|Main Board|Information board blank|WS20
PA - PIS|HELP POINT|Main Board|Audio speaker faulty|WS20
PA - PIS|HELP POINT|Main Board|Help point damage|WS20
PA - PIS|HELP POINT|Main Board|Network connection hang|WS20
PA - PIS|HELP POINT|Sealing Gaskets|System hang|WS20
PA - PIS|HELP POINT|Sealing Gaskets|NAC hang|WS20
PA - PIS|HELP POINT|Sealing Gaskets|Board problem|WS20
PA - PIS|HELP POINT|Sealing Gaskets|Cable loose|WS20
PA - PIS|HELP POINT|Sealing Gaskets|Fan problem|WS20
PA - PIS|HELP POINT|Sealing Gaskets|UTP cable loose|WS20
PA - PIS|HELP POINT|Sealing Gaskets|Power supply burst|WS20
PA - PIS|HELP POINT|Sealing Gaskets|Cable clip broken|WS20
PA - PIS|HELP POINT|Sealing Gaskets|Outdated program|WS20
PA - PIS|HELP POINT|Sealing Gaskets|PID hang|WS20
PA - PIS|HELP POINT|Sealing Gaskets|System glitch|WS20
PA - PIS|HELP POINT|Sealing Gaskets|Phone broken|WS20
PA - PIS|HELP POINT|Sealing Gaskets|Overheating|WS20
PA - PIS|HELP POINT|Sealing Gaskets|Cable connection loose|WS20
PA - PIS|HELP POINT|Sealing Gaskets|PCB display faulty|WS20
PA - PIS|HELP POINT|Sealing Gaskets|System error|WS20
PA - PIS|HELP POINT|Sealing Gaskets|Cbale loose|WS20
PA - PIS|HELP POINT|Sealing Gaskets|LED panel board issue|WS20
PA - PIS|HELP POINT|Sealing Gaskets|Power supply burst/broken|WS20
PA - PIS|HELP POINT|Sealing Gaskets|Fan issue|WS20
PA - PIS|HELP POINT|Sealing Gaskets|Information board blank|WS20
PA - PIS|HELP POINT|Sealing Gaskets|Audio speaker faulty|WS20
PA - PIS|HELP POINT|Sealing Gaskets|Help point damage|WS20
PA - PIS|HELP POINT|Sealing Gaskets|Network connection hang|WS20
PA - PIS|HELP POINT|Phone Handle|System hang|WS20
PA - PIS|HELP POINT|Phone Handle|NAC hang|WS20
PA - PIS|HELP POINT|Phone Handle|Board problem|WS20
PA - PIS|HELP POINT|Phone Handle|Cable loose|WS20
PA - PIS|HELP POINT|Phone Handle|Fan problem|WS20
PA - PIS|HELP POINT|Phone Handle|UTP cable loose|WS20
PA - PIS|HELP POINT|Phone Handle|Power supply burst|WS20
PA - PIS|HELP POINT|Phone Handle|Cable clip broken|WS20
PA - PIS|HELP POINT|Phone Handle|Outdated program|WS20
PA - PIS|HELP POINT|Phone Handle|PID hang|WS20
PA - PIS|HELP POINT|Phone Handle|System glitch|WS20
PA - PIS|HELP POINT|Phone Handle|Phone broken|WS20
PA - PIS|HELP POINT|Phone Handle|Overheating|WS20
PA - PIS|HELP POINT|Phone Handle|Cable connection loose|WS20
PA - PIS|HELP POINT|Phone Handle|PCB display faulty|WS20
PA - PIS|HELP POINT|Phone Handle|System error|WS20
PA - PIS|HELP POINT|Phone Handle|Cbale loose|WS20
PA - PIS|HELP POINT|Phone Handle|LED panel board issue|WS20
PA - PIS|HELP POINT|Phone Handle|Power supply burst/broken|WS20
PA - PIS|HELP POINT|Phone Handle|Fan issue|WS20
PA - PIS|HELP POINT|Phone Handle|Information board blank|WS20
PA - PIS|HELP POINT|Phone Handle|Audio speaker faulty|WS20
PA - PIS|HELP POINT|Phone Handle|Help point damage|WS20
PA - PIS|HELP POINT|Phone Handle|Network connection hang|WS20
PA - PIS|HELP POINT|UTP Cable|System hang|WS20
PA - PIS|HELP POINT|UTP Cable|NAC hang|WS20
PA - PIS|HELP POINT|UTP Cable|Board problem|WS20
PA - PIS|HELP POINT|UTP Cable|Cable loose|WS20
PA - PIS|HELP POINT|UTP Cable|Fan problem|WS20
PA - PIS|HELP POINT|UTP Cable|UTP cable loose|WS20
PA - PIS|HELP POINT|UTP Cable|Power supply burst|WS20
PA - PIS|HELP POINT|UTP Cable|Cable clip broken|WS20
PA - PIS|HELP POINT|UTP Cable|Outdated program|WS20
PA - PIS|HELP POINT|UTP Cable|PID hang|WS20
PA - PIS|HELP POINT|UTP Cable|System glitch|WS20
PA - PIS|HELP POINT|UTP Cable|Phone broken|WS20
PA - PIS|HELP POINT|UTP Cable|Overheating|WS20
PA - PIS|HELP POINT|UTP Cable|Cable connection loose|WS20
PA - PIS|HELP POINT|UTP Cable|PCB display faulty|WS20
PA - PIS|HELP POINT|UTP Cable|System error|WS20
PA - PIS|HELP POINT|UTP Cable|Cbale loose|WS20
PA - PIS|HELP POINT|UTP Cable|LED panel board issue|WS20
PA - PIS|HELP POINT|UTP Cable|Power supply burst/broken|WS20
PA - PIS|HELP POINT|UTP Cable|Fan issue|WS20
PA - PIS|HELP POINT|UTP Cable|Information board blank|WS20
PA - PIS|HELP POINT|UTP Cable|Audio speaker faulty|WS20
PA - PIS|HELP POINT|UTP Cable|Help point damage|WS20
PA - PIS|HELP POINT|UTP Cable|Network connection hang|WS20
PA - PIS|PIDS|LED Panel board|System hang|WS20
PA - PIS|PIDS|LED Panel board|NAC hang|WS20
PA - PIS|PIDS|LED Panel board|Board problem|WS20
PA - PIS|PIDS|LED Panel board|Cable loose|WS20
PA - PIS|PIDS|LED Panel board|Fan problem|WS20
PA - PIS|PIDS|LED Panel board|UTP cable loose|WS20
PA - PIS|PIDS|LED Panel board|Power supply burst|WS20
PA - PIS|PIDS|LED Panel board|Cable clip broken|WS20
PA - PIS|PIDS|LED Panel board|Outdated program|WS20
PA - PIS|PIDS|LED Panel board|PID hang|WS20
PA - PIS|PIDS|LED Panel board|System glitch|WS20
PA - PIS|PIDS|LED Panel board|Phone broken|WS20
PA - PIS|PIDS|LED Panel board|Overheating|WS20
PA - PIS|PIDS|LED Panel board|Cable connection loose|WS20
PA - PIS|PIDS|LED Panel board|PCB display faulty|WS20
PA - PIS|PIDS|LED Panel board|System error|WS20
PA - PIS|PIDS|LED Panel board|Cbale loose|WS20
PA - PIS|PIDS|LED Panel board|LED panel board issue|WS20
PA - PIS|PIDS|LED Panel board|Power supply burst/broken|WS20
PA - PIS|PIDS|LED Panel board|Fan issue|WS20
PA - PIS|PIDS|LED Panel board|Information board blank|WS20
PA - PIS|PIDS|LED Panel board|Audio speaker faulty|WS20
PA - PIS|PIDS|LED Panel board|Help point damage|WS20
PA - PIS|PIDS|LED Panel board|Network connection hang|WS20
PA - PIS|PIDS|Power Supply 240-24|System hang|WS20
PA - PIS|PIDS|Power Supply 240-24|NAC hang|WS20
PA - PIS|PIDS|Power Supply 240-24|Board problem|WS20
PA - PIS|PIDS|Power Supply 240-24|Cable loose|WS20
PA - PIS|PIDS|Power Supply 240-24|Fan problem|WS20
PA - PIS|PIDS|Power Supply 240-24|UTP cable loose|WS20
PA - PIS|PIDS|Power Supply 240-24|Power supply burst|WS20
PA - PIS|PIDS|Power Supply 240-24|Cable clip broken|WS20
PA - PIS|PIDS|Power Supply 240-24|Outdated program|WS20
PA - PIS|PIDS|Power Supply 240-24|PID hang|WS20
PA - PIS|PIDS|Power Supply 240-24|System glitch|WS20
PA - PIS|PIDS|Power Supply 240-24|Phone broken|WS20
PA - PIS|PIDS|Power Supply 240-24|Overheating|WS20
PA - PIS|PIDS|Power Supply 240-24|Cable connection loose|WS20
PA - PIS|PIDS|Power Supply 240-24|PCB display faulty|WS20
PA - PIS|PIDS|Power Supply 240-24|System error|WS20
PA - PIS|PIDS|Power Supply 240-24|Cbale loose|WS20
PA - PIS|PIDS|Power Supply 240-24|LED panel board issue|WS20
PA - PIS|PIDS|Power Supply 240-24|Power supply burst/broken|WS20
PA - PIS|PIDS|Power Supply 240-24|Fan issue|WS20
PA - PIS|PIDS|Power Supply 240-24|Information board blank|WS20
PA - PIS|PIDS|Power Supply 240-24|Audio speaker faulty|WS20
PA - PIS|PIDS|Power Supply 240-24|Help point damage|WS20
PA - PIS|PIDS|Power Supply 240-24|Network connection hang|WS20
PA - PIS|PIDS|Clock Board|System hang|WS20
PA - PIS|PIDS|Clock Board|NAC hang|WS20
PA - PIS|PIDS|Clock Board|Board problem|WS20
PA - PIS|PIDS|Clock Board|Cable loose|WS20
